Hogar;Persona;AnoNac;Sexo;Relacion;Viajes;LicenciaConducir;PaseEscolar;AdultoMayor;Estudios;Curso;Actividad;Ocupacion;ActividadEmpresa;JornadaTrabajo;DondeEstudia;DirActividadCoordX;DirActividadCoordY;DirEstudiosCoordX;DirEstudiosCoordY;NoViaja;TarjetaBip;Tarjeta2Bip;MedioViajeRestricion;ConoceTransantiago;NoUsaTransantiago;Discapacidad;TieneIngresos;Ingreso;TramoIngreso;IngresoFinal;TramoIngresoFinal;IngresoImputado;Factor_LaboralNormal;Factor_SabadoNormal;Factor_DomingoNormal;Factor_LaboralEstival;Factor_FindesemanaEstival;Factor
227351;22735103;2009;1;3;2;1;2;2;2;1;B;;;;2;;;348611,0317;6285555,1364;;;;;2;H;J;2;0;0;0;0;0;249,70040;;;;;122,93396
227361;22736101;1984;1;1;2;3;2;2;5;4;A;5;1;1;;;;;;;99;;;1;"C;E";J;1;300000;2;300000;2;0;320,92880;;;;;125,07419
227361;22736102;1987;2;2;2;1;2;2;5;4;A;3;7;2;;;;;;;99;;;1;H;J;1;500000;3;500000;3;0;276,94680;;;;;108,17194
227361;22736103;2007;1;3;2;1;2;2;2;1;B;;;;3;;;;;;;;;2;G;J;2;0;0;0;0;0;308,28590;;;;;114,81081
227372;22737201;1956;1;1;2;1;2;2;5;2;A;5;5;1;;356351,9200;6302424,2400;;;;99;;;;;J;1;197000;1;197000;1;0;66,47443;;;;;39,71888
227372;22737202;1953;2;2;2;1;2;2;4;8;A;7;6;1;;351456,9925;6297146,9398;;;;99;;;;;J;1;193000;1;193000;1;0;50,88007;;;;;32,31515
227372;22737203;1981;2;3;2;1;2;2;11;3;A;5;5;1;;348623,1033;6299292,0218;;;;99;;;;;J;1;200000;1;200000;1;0;91,74889;;;;;54,02407
227372;22737204;1985;1;4;2;1;1;2;5;4;"A;B";5;2;1;6;343987,1000;6297430,7600;350778,0759;6279226,3938;;;;;;;J;1;193000;1;193000;1;0;106,31950;;;;;62,46553
227381;22738101;1936;1;1;0;1;2;2;1;0;C;;;;;;;;;4;99;;;1;H;J;1;0;1;117822;1;2;;;1830,98500;;;103,04173
227381;22738102;1940;2;2;0;1;2;2;4;2;D;;;;;;;;;3;99;;;1;H;J;2;0;0;0;0;0;;;1701,87200;;;89,63377
227391;22739101;1957;1;1;0;1;2;2;5;2;A;5;5;1;;;;;;4;99;;;1;H;J;1;250000;2;250000;2;0;;;1522,93000;;;50,59605
227391;22739102;1979;2;2;0;1;2;2;4;8;A;7;6;2;;350847,9200;6290651,2700;;;4;99;;;1;H;J;1;40000;1;40000;1;0;;;1349,02500;;;64,92651
227391;22739103;1994;2;3;2;1;1;2;10;1;F;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;1182,44900;;;52,71503
227391;22739104;2000;1;3;0;1;2;2;4;6;B;;;;4;;;355710,2646;6283966,7549;4;;;;2;H;J;2;0;0;0;0;0;;;1660,28000;;;60,08775
227391;22739105;2003;2;3;0;1;2;2;4;4;B;;;;4;;;355723,2011;6283970,8310;4;;;;2;H;J;2;0;0;0;0;0;;;1470,69000;;;62,97306
227401;22740101;1936;1;1;2;3;2;2;4;8;C;;;;;;;;;;2550935;;;1;H;H;1;78000;1;78000;1;0;;;281,21630;;;10,79182
227401;22740102;1940;2;2;3;1;2;1;4;6;D;;;;;;;;;;584;;;1;H;J;1;78000;1;78000;1;0;;;274,93470;;;9,38757
227401;22740103;1965;2;3;1;3;2;2;11;5;A;5;3;1;;347328,8890;6296326,3216;;;;99;;10;1;H;J;4;0;3;562518;3;2;;;427,27380;;;16,39603
227401;22740104;1967;2;3;2;1;2;2;11;6;F;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;;;427,27380;;;16,39603
227401;22740105;1992;1;4;0;3;2;2;11;1;A;5;3;1;;;;;;4;99;;;1;H;J;3;0;2;326216;2;2;;;422,79390;;;17,82875
227411;22741101;1933;2;1;3;1;2;2;11;4;C;;;;;;;;;;99;;4;1;B;H;1;150000;1;150000;1;0;223,52180;;;;;87,82163
227411;22741102;1957;1;3;2;1;2;2;5;4;A;3;5;1;;336775,0141;6290899,1226;;;;99;;;;;J;1;99;2;289918;2;2;412,73540;;;;;156,20244
227421;22742101;1970;1;1;2;1;2;2;7;4;A;2;2;1;;346726,2028;6299463,9856;;;;99;;;;;J;1;99;3;413877;3;2;68,42242;;;;;42,09998
227421;22742102;1969;2;2;2;1;2;2;5;3;D;;;;;;;;;;99;;;1;"C;H";J;2;0;0;0;0;0;65,84730;;;;;41,34097
227421;22742103;2000;1;3;2;1;2;2;4;5;B;;;;4;;;349133,2729;6278957,8855;;;;;1;H;J;2;0;0;0;0;0;81,48322;;;;;49,99783
227421;22742104;2008;1;3;0;1;2;2;2;1;B;;;;2;;;;;5;;;;2;H;J;2;0;0;0;0;0;102,13110;;;;;57,33973
227431;22743101;1939;2;1;0;1;2;2;4;6;D;;;;;;;;;3;;;;2;H;H;2;0;0;0;0;0;;425,00000;;;;39,00362
227431;22743102;1969;2;3;3;1;2;2;7;5;A;5;1;1;;346717,0867;6306336,5228;;;;32488473;;;;;J;1;300000;2;300000;2;0;;675,00000;;;;68,12243
227431;22743103;1973;1;3;2;3;2;2;5;4;A;5;1;1;;0,0000;0,0000;;;;99;;10;1;A;J;1;99;7;386272;3;1;;749,00000;;;;102,93185
227431;22743104;1993;1;4;3;3;2;2;5;4;A;5;5;1;;343858,9642;6287669,7538;;;;69362460;;;;;J;1;350000;2;350000;2;0;;793,00000;;;;74,07513
227431;22743105;1996;2;4;3;1;1;2;5;3;B;;;;4;;;353187,8581;6283365,4599;;;;;;;J;2;0;0;0;0;0;;714,00000;;;;81,40481
227441;22744101;1964;1;1;2;3;2;2;4;8;A;2;2;1;;350406,8026;6278678,0171;;;;;;7;2;H;J;1;210000;2;210000;2;0;40,53268;;;;;25,75442
227441;22744102;1969;2;2;2;1;2;2;4;5;A;2;2;1;;350406,8026;6278678,0171;;;;99;;4;1;H;J;1;200000;1;200000;1;0;39,01498;;;;;25,29011
227441;22744103;1999;1;3;3;1;2;2;4;7;"A;B";2;2;2;4;350406,8181;6278677,0191;0,0000;0,0000;;;;;2;H;J;3;0;7;145364;1;1;48,26978;;;;;30,58589
227441;22744104;2009;1;3;2;1;2;2;1;0;;;;;;;;;;;;;4;2;H;J;2;0;0;0;0;0;60,50135;;;;;35,07724
227451;22745101;1964;1;1;2;3;2;2;5;4;A;5;4;1;;351544,9631;6286552,0994;;;;11822497;;;;;J;1;300000;2;300000;2;0;91,67210;;;;;61,01272
227451;22745102;1966;2;2;2;1;2;2;5;4;A;5;5;1;;349633,9844;6293480,6722;;;;8230435;;;;;J;1;150000;1;150000;1;0;88,22195;;;;;59,91275
227451;22745103;1985;1;3;3;1;1;2;10;2;"A;B";5;5;1;7;346647,6133;6298509,4329;344936,9531;6297778,5935;;;;;;;J;1;250000;2;250000;2;0;142,44650;;;;;90,52716
227451;22745104;1990;2;3;2;1;2;2;5;4;A;2;2;2;;351421,1310;6282353,7278;;;;12537340;;;1;H;J;1;70000;1;70000;1;0;94,62236;;;;;63,56795
227451;22745105;2009;1;4;2;1;2;2;1;0;;;;;;;;;;;;;;2;H;J;2;0;0;0;0;0;136,83490;;;;;83,09865
227461;22746101;1959;1;1;2;1;2;2;5;2;A;5;5;1;;346601,0640;6298296,2933;;;;99;;;1;H;J;1;250000;2;250000;2;0;;;;;548,00000;49,57316
227461;22746102;1962;2;2;2;1;2;2;5;2;D;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;;;;;548,00000;48,67944
227461;22746103;1987;1;4;0;1;2;2;5;4;A;5;2;1;;;;;;4;99;;;1;H;J;3;0;7;312196;2;1;;;;;548,00000;73,55382
227461;22746104;1992;2;3;2;1;2;2;5;4;D;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;;;;;548,00000;51,64931
227461;22746105;2011;2;4;2;1;2;2;1;0;;;;;;;;;;;;;;1;H;J;2;0;0;0;0;0;;;;;548,00000;67,51810
227471;22747101;1964;2;1;2;1;2;2;5;1;A;5;2;1;;354241,2557;6287336,3895;;;;99;;2;1;H;J;1;200000;1;200000;1;0;;;766,85470;;;93,28046
227471;22747102;1983;2;3;0;1;2;2;7;4;A;5;2;1;;;;;;4;99;;;2;H;J;1;450000;3;450000;3;0;;;766,85470;;;121,89819
227471;22747103;1989;2;3;0;1;2;2;7;4;D;;;;;;;;;4;99;;;1;H;J;1;100000;1;100000;1;0;;;672,16420;;;98,97137
227471;22747104;2012;1;4;0;1;2;2;1;0;;;;;;;;;;4;;;;2;H;J;2;0;0;0;0;0;;;943,78790;;;129,37949
227483;22748301;1967;1;1;0;1;2;2;9;3;A;1;2;1;;;;;;4;99;;;1;H;J;3;0;7;419660;3;1;110,88160;;;;;78,62862
227483;22748302;1974;2;2;0;1;2;2;7;4;A;1;4;2;;;;;;5;99;;;1;H;J;3;0;2;299017;2;2;148,68310;;;;;100,89885
227483;22748303;2000;2;3;2;1;1;2;4;7;B;;;;4;;;;;;;;;1;H;J;2;0;0;0;0;0;132,04720;;;;;97,86308
227483;22748304;2002;1;3;2;1;1;2;4;4;B;;;;4;;;;;;;;;1;;J;2;0;0;0;0;0;132,04720;;;;;93,37917
227483;22748305;2011;2;3;0;1;2;2;1;0;;;;;;;;;;4;;;;2;H;J;2;0;0;0;0;0;165,50800;;;;;107,09134
227491;22749101;1961;2;1;2;1;2;2;7;2;A;5;5;1;;345997,3455;6298807,8754;;;;25124762;;;;;J;1;170000;1;170000;1;0;;;;;548,00000;42,17326
227491;22749102;1993;2;3;0;1;2;2;5;4;"A;B";5;5;1;4;;;;;4;99;;;1;H;J;1;193000;1;193000;1;0;;;;;548,00000;44,74619
227491;22749103;1988;2;3;0;1;2;2;3;6;B;;;;9;;;0,0000;0,0000;6;;;;2;H;E;1;80000;1;80000;1;0;;;;;548,00000;44,74619
227491;22749104;1989;1;4;0;1;2;2;7;4;A;5;1;1;;;;;;4;99;;;1;H;J;1;280000;2;280000;2;0;;;;;548,00000;45,85845
227491;22749105;2009;2;4;0;1;2;2;2;1;B;;;;3;;;349449,7093;6278094,2726;4;;;;2;H;J;2;0;0;0;0;0;;;;;548,00000;58,49410
227501;22750101;1954;2;1;2;1;2;2;6;6;A;5;2;2;;353850,7120;6280202,4338;;;;99;;;;;J;1;99;1;161875;1;2;1197,64700;;;;;272,67352
227511;22751101;1967;1;1;2;"2;3";2;2;5;2;A;5;5;1;;353943,5582;6279714,0804;;;;;;7;1;H;J;1;300000;2;300000;2;0;;;;;1492,00000;28,39238
227511;22751102;1968;2;2;2;1;2;2;7;4;D;;;;;;;;;;99;;4;1;H;J;2;0;0;0;0;0;;;;;1492,00000;27,88052
227511;22751103;2002;2;3;2;1;2;2;4;4;B;;;;4;;;349107,5964;6279587,7062;;;;7;1;H;J;2;0;0;0;0;0;;;;;1492,00000;35,33785
227521;22752101;1955;1;1;0;"2;3";2;2;5;4;A;5;5;1;;342776,1621;6281444,1540;;;4;99;;;1;H;J;3;0;7;429443;2;1;;;;;897,00000;15,44182
227521;22752102;1962;2;2;1;1;2;2;4;7;A;5;2;1;;0,0000;0,0000;;;;99;;;;;J;3;0;7;245988;2;1;;;;;897,00000;16,07245
227521;22752103;1991;1;3;2;3;1;2;7;4;A;5;5;1;;342776,1621;6281444,1540;;;;99;;3;1;H;J;1;193000;1;193000;1;0;;;;;897,00000;17,47690
227521;22752104;1995;1;3;0;1;1;2;5;2;B;;;;4;;;343281,1459;6284089,9457;4;;;;2;H;J;2;0;0;0;0;0;;;;;897,00000;19,20623
227531;22753101;1935;1;1;0;1;2;2;1;0;C;;;;;;;;;6;;;;2;G;I;1;177000;1;177000;1;0;471,99390;;;;;375,33603
227540;22754001;1964;1;1;2;3;2;2;4;3;A;5;1;1;;0,0000;0,0000;;;;99;;2;2;H;J;1;200000;1;200000;1;0;576,57580;;;;;335,55270
227540;22754002;1980;1;4;1;3;2;2;10;3;A;5;1;1;;355507,1631;6295176,9348;;;;99;;7;1;H;J;1;200000;1;200000;1;0;576,58780;;;;;497,87381
227540;22754003;1983;1;4;0;1;2;2;5;1;D;;;;;;;;;3;99;;;1;H;J;2;0;0;0;0;0;576,58780;;;;;497,87381
227551;22755101;1944;1;1;4;1;2;2;4;2;A;2;5;1;;0,0000;0,0000;;;;99;;;1;H;J;1;150000;1;150000;1;0;105,68550;;;;;44,49171
227551;22755102;1951;2;2;4;1;2;2;4;4;D;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;142,39000;;;;;52,83824
227551;22755103;1981;2;3;0;1;2;2;7;4;F;;;;;;;;;5;99;;;1;H;J;1;80000;1;80000;1;0;256,76330;;;;;88,33430
227551;22755104;1972;1;4;2;3;2;2;5;3;A;2;5;2;;0,0000;0,0000;;;;99;;;1;H;J;1;250000;2;250000;2;0;281,87900;;;;;102,13686
227561;22756101;1962;1;1;2;3;2;2;11;4;A;5;5;1;;344952,7516;6296730,9189;;;;99;;2;1;"B;E";J;1;99;4;998684;4;2;195,53520;;;;;164,25542
227561;22756102;1965;2;2;2;3;2;2;11;5;A;5;5;1;;0,0000;0,0000;;;;99;;3;1;G;J;1;99;4;923712;4;2;188,17610;;;;;161,29417
227561;22756103;1988;1;3;2;3;1;2;11;4;B;;;;8;;;350692,4999;6301006,4999;;99;;3;1;H;J;2;0;0;0;0;0;201,24860;;;;;175,38844
227561;22756104;1993;2;3;2;1;1;2;11;1;B;;;;8;;;344936,9531;6297778,5935;;99;;2;1;H;J;2;0;0;0;0;0;201,82810;;;;;171,13452
227561;22756105;2006;1;3;2;1;2;2;4;1;B;;;;4;;;352688,4236;6283279,0698;;99;;3;1;H;J;2;0;0;0;0;0;232,86010;;;;;195,06937
227571;22757101;1969;1;1;2;3;2;2;5;2;A;5;1;1;;346200,9298;6306401,7172;;;;12872542;;;;;J;1;300000;2;300000;2;0;139,09620;;;;;72,94154
227571;22757102;1972;2;2;2;1;2;2;4;8;A;5;1;1;;348735,9423;6297104,2568;;;;99;;;;;J;1;450000;3;450000;3;0;186,51660;;;;;93,60098
227571;22757103;1991;2;3;0;1;2;2;4;8;D;;;;;;;;;3;;;;1;H;J;2;0;0;0;0;0;143,57270;;;;;75,99636
227571;22757104;1996;1;3;2;1;2;2;4;8;B;;;;4;;;350092,1439;6278042,4411;;;;;1;H;J;2;0;0;0;0;0;159,36600;;;;;85,59212
227571;22757105;2001;1;3;2;1;2;2;4;5;B;;;;4;;;350092,1439;6278042,4411;;;;;2;H;J;2;0;0;0;0;0;165,64750;;;;;86,62519
227571;22757106;2007;2;3;2;1;2;2;2;1;B;;;;3;;;350092,1439;6278042,4411;;;;;2;H;J;2;0;0;0;0;0;207,62260;;;;;99,34559
227581;22758101;1964;1;1;2;3;2;2;5;2;A;5;1;1;;347505,9654;6295512,8172;;;;8137603;;;1;H;J;1;500000;3;500000;3;0;;;;453,00000;;30,34100
227581;22758102;1964;2;2;2;1;2;2;7;4;D;;;;;;;;;;2755473;;;1;H;J;2;0;0;0;0;0;;;;453,00000;;29,79400
227581;22758103;1990;1;3;0;3;1;2;11;4;G;;;;;;;;;4;;;;1;H;J;2;0;0;0;0;0;;;;453,00000;;32,39747
227581;22758104;1995;1;3;0;1;1;2;7;4;F;;;;;;;;;4;;;;1;H;J;2;0;0;0;0;0;;;;453,00000;;35,60318
227591;22759101;1944;2;1;0;1;2;2;1;0;D;;;;;;;;;3;99;;;1;H;J;1;80000;1;80000;1;0;;;;750,00000;;48,37181
227591;22759102;1961;1;3;0;3;2;2;10;2;F;;;;;;;;;3;10272225;;;1;H;J;2;0;0;0;0;0;;;;750,00000;;86,03571
227591;22759103;1972;1;3;0;1;2;2;7;4;A;5;1;1;;;;;;4;14650642;;;1;H;J;1;600000;3;600000;3;0;;;;750,00000;;127,65483
227601;22760101;1960;1;1;2;1;2;2;4;8;A;5;5;1;;347395,5095;6295496,6525;;;;14085971;;;;;J;1;193000;1;193000;1;0;106,19500;;;;;73,02988
227601;22760102;1966;2;2;3;1;2;2;5;4;A;7;5;2;;354019,8271;6305560,2292;;;;2466054;;;;;J;1;150000;1;150000;1;0;102,19830;;;;;71,71325
227601;22760103;2003;1;3;2;1;2;2;4;4;B;;;;4;;;349449,8247;6278092,8325;;;;;1;H;J;2;0;0;0;0;0;126,46600;;;;;86,73009
227611;22761101;1974;1;1;3;3;2;2;4;8;A;2;2;2;;351421,6687;6282348,9668;;;;99;;5;1;H;J;1;400000;2;400000;2;0;128,03750;;;;;66,20693
227611;22761102;1974;2;2;3;1;2;2;4;7;D;;;;;;;;;;11726299;99;7;1;H;J;2;0;0;0;0;0;110,49050;;;;;57,25987
227611;22761103;1998;2;3;2;1;2;2;4;7;B;;;;4;;;349310,1876;6277442,5577;;;;;2;H;J;2;0;0;0;0;0;94,40671;;;;;52,36050
227611;22761104;2000;1;3;2;1;1;2;4;5;B;;;;4;;;349310,1876;6277442,5577;;;;;2;H;J;2;0;0;0;0;0;98,12781;;;;;52,99247
227611;22761105;2006;2;3;3;1;2;2;3;4;B;;;;9;;;350389,7131;6278881,3911;;;;7;2;H;J;2;0;0;0;0;0;98,12781;;;;;55,53709
227611;22761106;2004;2;3;2;1;2;2;4;1;B;;;;4;;;349310,1876;6277442,5577;;;;;2;H;J;2;0;0;0;0;0;98,12781;;;;;55,53709
227620;22762001;1947;1;1;2;1;2;2;4;4;A;5;5;1;;343530,1487;6287495,5903;;;;8308118;;;1;H;J;1;380000;2;380000;2;0;63,15106;;;;;47,20148
227620;22762002;1959;2;2;2;1;2;2;4;3;D;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;102,19830;;;;;71,71325
227620;22762003;1975;1;3;2;3;2;2;5;2;A;2;2;1;;338672,7200;6266273,6700;;;;30440709;;;;;J;1;350000;2;350000;2;0;165,01320;;;;;108,35754
227631;22763101;1938;1;1;0;1;2;2;6;1;C;;;;;;;;;4;99;;;1;H;J;1;0;2;255753;2;2;;;;1161,00000;;75,65620
227631;22763102;1966;2;3;2;1;2;2;4;8;D;;;;;;;;;;;;;1;H;J;2;0;7;0;0;0;;;;1161,00000;;114,94453
227641;22764101;1943;1;1;4;1;2;1;6;5;C;;;;;;;;;;99;;;1;"A;D";J;1;99;1;52496;1;2;58,94461;;;;;64,24199
227641;22764102;1946;2;2;1;1;2;2;6;3;C;;;;;;;;;;99;;;1;"A;F";J;1;99;1;115826;1;2;58,94461;;;;;55,88271
227641;22764103;1975;1;3;1;1;2;2;7;4;A;3;5;1;;346630,2922;6299026,5721;;;;99;;;;;J;1;99;2;203781;2;2;155,53090;;;;;147,47638
227651;22765101;1988;1;3;2;3;2;2;9;3;A;5;3;1;;347283,2600;6296698,6282;;;;99;;2;1;H;J;1;99;2;253697;2;2;;793,00000;;;;252,62868
227651;22765102;1986;1;3;2;3;2;2;11;3;A;2;8;1;;353853,0107;6280851,5400;;;;99;;2;1;H;J;1;99;2;226386;2;2;;749,00000;;;;351,04276
227651;22765103;1975;2;3;2;1;2;2;5;4;A;5;2;1;;353231,9000;6293641,1500;;;;99;;;;;J;1;99;2;306532;2;2;;675,00000;;;;303,60361
227651;22765104;1973;1;3;0;2;2;2;5;4;A;5;1;1;;;;;;4;99;;;1;H;J;1;99;3;528975;3;2;;749,00000;;;;351,04276
227651;22765105;1951;2;2;0;1;2;2;5;4;D;;;;;;;;;6;99;;;1;H;J;2;0;0;0;0;0;;425,00000;;;;181,60422
227651;22765106;1949;1;1;0;3;2;2;5;4;C;;;;;;;;;6;99;;;1;H;J;1;99;1;65209;1;2;;472,00000;;;;223,21153
227661;22766101;1972;1;1;2;1;2;2;4;8;A;5;1;1;;353418,5700;6303204,9600;;;;99;;3;;;J;1;300000;2;300000;2;0;329,75900;;;;;200,78818
227661;22766102;1951;2;4;2;1;2;2;4;5;D;;;;;;;;;;;;;;;J;2;0;0;0;0;0;157,80890;;;;;103,87337
227671;22767101;1991;1;1;0;3;2;2;7;4;A;5;5;1;;347202,3100;6302443,8800;;;4;;;;1;H;J;1;500000;3;500000;3;0;;;1032,39600;;;96,37833
227671;22767102;1994;2;2;0;1;2;2;5;2;D;;;;;;;;;3;;;;1;H;J;2;0;0;0;0;0;;;914,50600;;;94,04075
227671;22767103;2012;1;3;0;1;2;2;1;0;;;;;;;;;;4;;;;2;H;J;2;0;0;0;0;0;;;1284,06100;;;122,93396
227680;22768001;1953;1;1;0;1;2;2;4;8;A;5;1;1;;357407,0632;7384230,5709;;;4;99;;;1;H;J;1;300000;2;300000;2;0;110,07010;;;;;80,17732
227680;22768002;1959;2;2;2;1;2;2;4;8;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;109,03170;;;;;83,45172
227680;22768003;1986;1;3;2;1;2;2;11;4;A;5;8;2;;348866,2344;6303812,5075;;;;99;;;;;J;1;250000;2;250000;2;0;176,04660;;;;;126,09415
227680;22768004;1992;2;4;0;1;2;2;5;2;B;;;;4;;;;;4;99;;;1;H;J;2;0;0;0;0;0;116,94180;;;;;88,54300
227692;22769201;1963;1;1;2;3;2;2;7;4;A;5;5;1;;333182,3908;6303280,6958;;;;99;;2;;;J;1;0;2;311458;2;2;113,29560;;;;;84,98385
227692;22769202;1964;2;2;4;1;2;2;7;4;A;5;5;1;;352271,8608;6304007,1618;;;;99;;;;;J;1;0;2;372131;2;2;109,03170;;;;;83,45172
227692;22769203;1992;2;3;2;1;1;2;11;3;B;;;;8;;;353745,6107;6283652,5755;;99;;;;;J;2;0;7;0;0;0;116,94180;;;;;88,54300
227692;22769204;1999;1;3;3;1;1;2;4;8;B;;;;4;;;353672,4231;6280753,5326;;;;2;;;J;2;0;0;0;0;0;134,92210;;;;;100,92661
227701;22770101;1962;1;1;2;1;2;2;11;5;A;5;4;1;;353571,3177;6281297,5727;;;;99;;;;;J;1;99;7;487368;3;1;;850,00000;;;;66,00890
227701;22770102;1960;2;2;2;1;2;2;11;4;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;765,00000;;;;64,81887
227701;22770103;1999;1;3;2;1;1;2;4;7;B;;;;4;;;353574,0240;6281296,6157;;99;;;;;J;2;0;0;0;0;0;;1046,00000;;;;78,39202
227701;22770104;1999;2;3;2;1;1;2;3;4;B;;;;4;;;354241,2557;6287336,3895;;99;;;;;E;2;0;0;0;0;0;;942,00000;;;;82,15627
227711;22771101;1964;1;1;2;3;2;2;5;2;A;2;8;4;;0,0000;0,0000;;;;99;;2;1;"A;D";J;1;99;7;216228;2;1;366,95770;;;;;83,40872
227711;22771102;1966;2;2;2;1;2;2;4;6;D;;;;;;;;;;99;;;1;"B;C";J;2;0;0;0;0;0;353,14710;;;;;81,90498
227720;22772001;1960;1;1;0;3;2;2;7;2;A;5;5;1;;349020,4900;6295715,5200;;;4;40110253;;;1;H;J;1;250000;2;250000;2;0;;;;785,00000;;64,26369
227720;22772002;1962;2;2;2;1;2;2;5;4;A;7;6;1;;353705,2800;6299055,0700;;;;35966284;;;;;J;1;193000;1;193000;1;0;;;;785,00000;;63,10513
227720;22772003;1992;2;4;0;1;2;2;5;4;A;5;5;1;;348633,9585;6296623,5137;;;5;56813992;;;1;H;J;1;200000;1;200000;1;0;;;;785,00000;;66,95509
227720;22772004;1989;1;3;2;3;2;2;5;4;F;;;;;;;;;;99;;3;;;J;2;0;0;0;0;0;;;;785,00000;;68,61940
227720;22772005;1992;1;3;0;1;1;2;5;3;B;;;;4;;;353837,6354;6284945,8819;4;;;;1;H;J;2;0;0;0;0;0;;;;785,00000;;68,61940
227730;22773001;1962;1;1;2;1;2;2;7;4;A;9;7;1;;354566,9868;6280333,0106;;;;99;;;1;C;J;1;99;4;875592;4;2;131,88830;;;;;71,01513
227730;22773002;1971;2;2;2;1;2;2;7;3;A;5;5;1;;351071,3816;6300946,1490;;;;99;;;;;J;1;99;3;422767;3;2;126,92460;;;;;69,73485
227730;22773003;1993;2;3;4;1;1;2;11;2;B;;;;8;;;351002,4125;6295975,4729;;;;;;;J;2;0;0;0;0;0;136,13280;;;;;73,98927
227741;22774101;1950;1;1;2;1;2;2;4;8;A;5;5;1;;0,0000;0,0000;;;;11154568;;;;;J;1;193000;1;193000;1;0;;;;785,00000;;167,07635
227741;22774102;1953;2;2;2;1;2;2;5;4;F;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;;;;785,00000;;135,93277
227741;22774103;1977;1;3;2;"3;4;5";2;2;5;4;F;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;;785,00000;;262,75946
227741;22774104;1979;2;3;2;1;2;2;5;4;A;2;5;1;;354177,1900;6302268,0400;;;;99;;;;;J;1;300000;2;300000;2;0;;;;785,00000;;227,25073
227741;22774105;1993;2;4;0;1;2;2;4;4;B;;;;4;;;353423,3372;6282260,8131;4;;;;1;H;J;2;0;0;0;0;0;;;;785,00000;;184,50908
227741;22774106;1994;1;4;0;1;2;2;4;2;B;;;;4;;;353791,8335;6282652,5148;4;;;;1;H;J;2;0;0;0;0;0;;;;785,00000;;189,09544
227741;22774107;2007;2;4;0;1;2;2;2;1;B;;;;3;;;353791,8335;6282652,5148;4;;;;2;H;J;2;0;0;0;0;0;;;;785,00000;;241,19803
227741;22774108;2009;1;4;0;1;2;2;2;1;B;;;;2;;;;;4;;;;2;H;J;2;0;0;0;0;0;;;;785,00000;;241,19803
227751;22775101;1949;1;1;2;3;2;2;6;2;C;;;;;;;;;;37998865;;4;1;H;J;1;99;1;68020;1;2;;;;632,00000;;228,09315
227751;22775102;1951;2;2;2;1;2;2;4;8;D;;;;;;;;;;;;7;2;H;J;2;0;0;0;0;0;;;;632,00000;;185,57585
227751;22775103;1986;1;3;2;"3;4";1;2;7;4;A;4;7;1;;353167,1299;6283367,1397;;;;;;7;1;H;J;1;0;3;594711;3;2;;;;632,00000;;358,72009
227761;22776101;1955;1;1;2;3;2;2;5;2;C;;;;;;;;;;99;;7;1;H;J;1;460000;3;460000;3;0;;;;662,00000;;227,81718
227761;22776102;1960;2;2;2;1;2;2;5;1;D;;;;;;;;;;99;;7;1;H;J;2;0;0;0;0;0;;;;662,00000;;237,12111
227761;22776103;1979;2;3;0;3;2;2;11;3;A;4;3;1;;350479,8865;6297578,6139;;;4;99;;;1;H;J;1;380000;2;380000;2;0;;;;662,00000;;309,86807
227761;22776104;1980;1;3;0;3;1;2;11;4;"A;B";5;1;2;8;;;;;4;99;;;1;H;J;1;500000;3;500000;3;0;;;;662,00000;;358,28604
227761;22776105;1997;2;3;2;1;1;2;5;2;B;;;;4;;;353767,6329;6283004,5159;;99;;;;;J;2;0;0;0;0;0;;;;662,00000;;283,35455
227761;22776106;2009;2;4;0;1;2;2;1;0;G;;;;;;;;;4;;;;2;H;J;2;0;0;0;0;0;;;;662,00000;;328,88562
227771;22777101;1957;1;1;0;"2;3";2;2;5;2;A;5;5;1;;;;;;1;;;;2;H;J;1;0;3;476474;3;2;;;;979,00000;;87,48769
227771;22777102;1961;2;2;0;1;2;2;11;5;A;5;4;1;;358623,6510;6280239,4341;;;3;99;;;1;H;J;1;0;3;504810;3;2;;;;979,00000;;85,91041
227781;22778101;1965;1;1;1;1;2;2;5;4;A;5;1;1;;0,0000;0,0000;;;;99;;;1;H;J;1;300000;2;300000;2;0;674,22530;;;;;452,64075
227781;22778102;1967;2;2;2;1;2;2;5;1;A;5;5;2;;348829,7300;6299452,5200;;;;99;;;;;J;1;80000;1;80000;1;0;673,97960;;;;;444,48026
227781;22778103;1987;1;3;2;1;2;2;7;3;A;5;5;1;;348160,9800;6299034,1000;;;;99;;;;;J;3;0;7;308090;2;1;674,23940;;;;;671,60236
227781;22778104;1991;1;3;1;"4;5";2;2;5;4;A;5;1;1;;0,0000;0,0000;;;;99;;8;1;H;J;1;0;1;78096;1;2;673,89110;;;;;483,32007
